STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT21
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-02,13.65,0.01,0.0,0.0,,81,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-03,9.17,0.00,0.0,0.0,,76,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-04,3.80,0.00,0.0,0.0,,78,53,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-05,6.26,0.00,0.0,0.0,,78,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-06,4.03,0.00,0.0,0.0,,79,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-07,11.63,0.00,0.0,0.0,,72,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-08,8.95,0.00,0.0,0.0,,74,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-09,6.04,0.00,0.0,0.0,,73,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-10,4.03,0.00,0.0,0.0,,76,50,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-11,6.93,0.00,0.0,0.0,,77,53,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-12,7.61,0.00,0.0,0.0,,79,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-13,5.82,0.00,0.0,0.0,,81,59,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-14,4.47,0.00,0.0,0.0,,80,59,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-15,9.62,0.00,0.0,0.0,,81,56,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-16,10.29,0.00,0.0,0.0,,63,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-17,5.59,0.00,0.0,0.0,,74,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-18,4.25,0.00,0.0,0.0,,78,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-19,7.16,0.00,0.0,0.0,,79,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-20,6.93,0.00,0.0,0.0,,80,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-21,5.37,0.00,0.0,0.0,,80,56,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-22,4.70,0.00,0.0,0.0,,78,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-23,7.61,0.00,0.0,0.0,,75,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-24,6.49,0.00,0.0,0.0,,81,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-25,6.71,0.07,0.0,0.0,,84,64,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-26,6.93,0.01,0.0,0.0,,84,65,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-27,5.14,0.00,0.0,0.0,,83,64,1,,,,,,,,,,1,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-28,9.17,0.02,0.0,0.0,,80,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-29,2.01,0.12,0.0,0.0,,84,64,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-11-30,6.26,0.00,0.0,0.0,,72,63,1,1,,,,,,,,,,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-01,7.83,0.00,0.0,0.0,,79,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-02,2.24,0.00,0.0,0.0,,82,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-03,7.38,0.00,0.0,0.0,,83,59,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-04,6.71,0.00,0.0,0.0,,72,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-05,5.14,0.00,0.0,0.0,,71,48,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-06,4.03,0.00,0.0,0.0,,74,49,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-07,2.91,0.00,0.0,0.0,,80,49,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-08,5.82,0.00,0.0,0.0,,82,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-09,6.26,0.00,0.0,0.0,,81,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-10,5.82,0.00,0.0,0.0,,82,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-11,7.38,0.00,0.0,0.0,,82,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-12,5.14,0.00,0.0,0.0,,83,62,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-13,3.13,0.00,0.0,0.0,,84,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-14,6.04,0.00,0.0,0.0,,83,65,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-15,8.05,0.01,0.0,0.0,,84,68,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-16,14.99,0.47,0.0,0.0,,74,50,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-17,11.18,0.00,0.0,0.0,,56,38,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-18,7.83,0.00,0.0,0.0,,71,43,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-19,3.80,0.00,0.0,0.0,,75,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-20,7.61,0.00,0.0,0.0,,78,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-21,11.41,0.07,0.0,0.0,,74,59,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-22,8.05,0.00,0.0,0.0,,69,57,1,1,,,,,,,,,,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-23,3.13,0.01,0.0,0.0,,79,61,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-24,8.28,0.00,0.0,0.0,,75,59,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-25,4.70,0.42,0.0,0.0,,76,58,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-26,4.70,0.00,0.0,0.0,,72,57,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-27,4.25,0.00,0.0,0.0,,80,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-28,4.70,0.00,0.0,0.0,,83,62,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-29,4.92,0.00,0.0,0.0,,84,65,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-30,8.50,0.06,0.0,0.0,,83,67,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007-12-31,4.47,0.01,0.0,0.0,,78,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-01,7.83,0.00,0.0,0.0,,71,49,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-02,16.78,0.00,0.0,0.0,,49,34,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-03,17.00,0.00,0.0,0.0,,54,31,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-04,10.51,0.00,0.0,0.0,,66,42,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-05,7.38,0.01,0.0,0.0,,73,49,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-06,5.14,0.00,0.0,0.0,,76,53,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-07,7.16,0.02,0.0,0.0,,77,56,1,,,,,,,,,,1,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-08,5.59,0.00,0.0,0.0,,79,59,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-09,2.24,0.00,0.0,0.0,,80,51,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-10,4.92,0.00,0.0,0.0,,81,56,1,1,,,,,,,,,1,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-11,6.93,0.00,0.0,0.0,,81,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-12,5.59,0.00,0.0,0.0,,81,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-13,6.26,0.22,0.0,0.0,,79,61,1,,1,,,,,,,,,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-14,9.40,0.00,0.0,0.0,,64,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-15,7.38,0.00,0.0,0.0,,61,41,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-16,12.30,0.00,0.0,0.0,,71,50,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-17,11.41,0.72,0.0,0.0,,76,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-18,6.04,0.00,0.0,0.0,,69,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-19,5.14,0.69,0.0,0.0,,80,60,1,1,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-20,16.11,0.00,0.0,0.0,,67,44,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-21,11.86,0.00,0.0,0.0,,71,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-22,8.05,0.00,0.0,0.0,,78,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-23,5.82,2.38,0.0,0.0,,78,61,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-24,7.16,0.03,0.0,0.0,,76,59,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-25,12.30,0.00,0.0,0.0,,66,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-26,4.70,0.03,0.0,0.0,,65,48,1,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-27,8.50,0.00,0.0,0.0,,66,49,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-28,6.49,0.00,0.0,0.0,,67,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-29,6.26,0.00,0.0,0.0,,74,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-30,7.83,0.00,0.0,0.0,,81,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-01-31,6.26,0.00,0.0,0.0,,80,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-01,8.50,0.00,0.0,0.0,,79,56,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-02,5.37,0.00,0.0,0.0,,83,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-03,3.80,0.00,0.0,0.0,,82,58,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-04,4.92,0.00,0.0,0.0,,83,58,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-05,6.26,0.00,0.0,0.0,,83,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-06,9.84,0.00,0.0,0.0,,83,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-07,10.74,0.00,0.0,0.0,,85,66,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-08,4.03,0.32,0.0,0.0,,74,58,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-09,4.47,0.00,0.0,0.0,,77,58,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-10,8.05,0.00,0.0,0.0,,73,52,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-11,6.71,0.00,0.0,0.0,,74,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-12,7.16,0.31,0.0,0.0,,74,57,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-13,12.53,0.04,0.0,0.0,,76,52,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-14,6.26,0.00,0.0,0.0,,66,40,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-15,4.92,0.00,0.0,0.0,,75,49,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-16,5.82,0.00,0.0,0.0,,80,54,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-17,8.28,0.00,0.0,0.0,,85,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-18,11.41,0.10,0.0,0.0,,84,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-19,8.72,0.00,0.0,0.0,,71,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-20,5.14,0.00,0.0,0.0,,73,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-21,6.71,0.16,0.0,0.0,,79,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-22,8.95,0.00,0.0,0.0,,85,67,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-23,8.05,0.05,0.0,0.0,,79,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-24,6.26,0.00,0.0,0.0,,78,59,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-25,5.82,0.00,0.0,0.0,,80,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-26,11.18,0.48,0.0,0.0,,86,58,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-27,13.87,0.19,0.0,0.0,,66,47,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-28,7.83,0.00,0.0,0.0,,60,37,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-02-29,6.49,0.00,0.0,0.0,,71,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-01,3.58,0.00,0.0,0.0,,77,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-02,6.71,0.00,0.0,0.0,,78,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-03,9.62,0.00,0.0,0.0,,81,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-04,12.08,0.06,0.0,0.0,,83,66,1,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-05,7.61,0.00,0.0,0.0,,77,60,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-06,4.47,1.66,0.0,0.0,,77,53,1,,1,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-07,12.97,1.56,0.0,0.0,,86,62,1,,1,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-08,17.00,0.12,0.0,0.0,,70,48,1,,,,1,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-09,9.17,0.00,0.0,0.0,,68,43,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-10,8.05,0.00,0.0,0.0,,73,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-11,4.47,0.15,0.0,0.0,,78,61,,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-12,6.93,0.00,0.0,0.0,,77,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-13,5.37,0.00,0.0,0.0,,77,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-14,5.82,0.06,0.0,0.0,,72,54,,,,,1,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-15,12.30,0.00,0.0,0.0,,88,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-16,10.51,0.00,0.0,0.0,,87,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-17,11.41,0.00,0.0,0.0,,79,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-18,11.63,0.00,0.0,0.0,,78,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-19,13.42,0.00,0.0,0.0,,86,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-20,11.41,0.34,0.0,0.0,,78,56,,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-21,8.50,0.00,0.0,0.0,,78,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-22,3.80,0.04,0.0,0.0,,74,55,,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-23,6.93,0.01,0.0,0.0,,79,62,,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-24,12.30,0.00,0.0,0.0,,68,52,,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-25,11.41,0.00,0.0,0.0,,68,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-26,7.16,0.00,0.0,0.0,,75,50,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-27,6.04,0.00,0.0,0.0,,79,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-28,2.91,0.00,0.0,0.0,,83,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-29,5.59,0.00,0.0,0.0,,83,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-30,10.74,0.00,0.0,0.0,,83,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-03-31,8.72,1.15,0.0,0.0,,82,64,,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-01,5.82,0.00,0.0,0.0,,84,63,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-02,5.37,0.24,0.0,0.0,,87,64,1,,1,,1,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-03,6.93,0.00,0.0,0.0,,87,67,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-04,8.72,0.05,0.0,0.0,,88,67,,,,,1,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-05,9.62,0.72,0.0,0.0,,85,65,1,,1,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-06,5.82,2.11,0.0,0.0,,78,63,1,,1,,1,,1,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-07,8.95,0.01,0.0,0.0,,81,63,,,,,,,,,,,,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-08,12.30,0.00,0.0,0.0,,82,67,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-09,8.95,0.00,0.0,0.0,,83,65,,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-10,6.93,0.00,0.0,0.0,,84,64,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-11,4.70,0.00,0.0,0.0,,85,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-12,8.95,0.00,0.0,0.0,,88,65,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-13,7.16,0.07,0.0,0.0,,71,53,,,,,1,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-14,9.62,0.00,0.0,0.0,,73,48,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-15,12.75,0.00,0.0,0.0,,66,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-16,13.87,0.00,0.0,0.0,,71,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-17,8.50,0.00,0.0,0.0,,78,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-18,6.26,0.00,0.0,0.0,,81,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-19,4.70,0.00,0.0,0.0,,83,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-20,7.83,0.00,0.0,0.0,,85,62,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-21,8.05,0.00,0.0,0.0,,85,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-22,6.71,0.00,0.0,0.0,,84,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-23,11.63,0.00,0.0,0.0,,82,61,,,,,,,,,,,,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-24,10.96,0.00,0.0,0.0,,84,63,,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-25,7.38,0.00,0.0,0.0,,85,64,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-26,5.82,0.00,0.0,0.0,,85,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-27,6.71,0.00,0.0,0.0,,85,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-28,10.74,0.01,0.0,0.0,,87,66,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-29,7.83,0.00,0.0,0.0,,79,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008-04-30,7.61,0.00,0.0,0.0,,82,56,,,,,,,,,,,,,,
